_01_category,_02_state,_03_branch_name,_04_address,_05_latitude,_06_longitude,_07_bank_type,_08_mother_bank_name
Local Bank,Selangor,SUBANG JAYA,"W-1-0, W-2-0 & W-1-1, Subang Square Business Centre, Jalan SS15/4G, 47500 Subang Jaya, Selangor Darul Ehsan",,,Branches,Hong Leong Bank
Local Bank,Selangor,AMPANG,"No. 91, Lorong Memanda 1, Ampang Point, 68000 Ampang, Selangor Darul Ehsan",3.1589047,101.7489237,Branches,Hong Leong Bank
Local Bank,Selangor,PUCHONG,"No. 2, Jalan Kinrara, Taman Kinrara, Jalan Puchong, 47100 Selangor Darul Ehsan",3.066223,101.650144,Branches,Hong Leong Bank
Local Bank,Selangor,BALAKONG,"No. 24, Medan Taming 2, Taman Taming Jaya, 43300 Balakong, Selangor Darul Ehsan.",3.0238079,101.7413134,Branches,Hong Leong Bank
Local Bank,Selangor,BANDAR SUNWAY,"No. 12 & 14, Jalan PJS 11/28A, Metro Bandar Sunway, Bandar Sunway, 46150 Petaling Jaya, Selangor Darul Ehsan",3.0734919,101.6052926,Branches,Hong Leong Bank
Local Bank,Selangor,SRI ANDALAS,"No. 1 & 3, Jalan Sri Sarawak 17, Taman Sri Andalas, 41200 Klang, Selangor Darul Ehsan",3.015837,101.442649,Branches,Hong Leong Bank
Local Bank,Selangor,KAJANG,"No. 11 & 13, Jalan M/J 1, Taman Majlis Jaya, Jalan Sungai Chua, 43000 Kajang, Selangor Darul Ehsan",2.9899989,101.7739326,Branches,Hong Leong Bank
Local Bank,Selangor,TANJUNG SEPAT,"No. 174 & 174A, Jalan Besar, 42800 Tanjung Sepat, Kuala Langat, Selangor Darul Ehsan",2.6617351,101.5585779,Branches,Hong Leong Bank
Local Bank,Selangor,PARAMOUNT GARDEN,"No. 18 & 20, Jalan 20/16A, Taman Paramount, 46300 Petaling Jaya, Selangor Darul Ehsan",3.1070465,101.6248665,Branches,Hong Leong Bank
Local Bank,Selangor,SEKINCHAN,"No.15 & 16 Jalan Menteri Besar 2, New Sekinchan Business Centre, 45400 Sekinchan, Selangor Darul Ehsan",3.5075872,101.1028303,Branches,Hong Leong Bank
Local Bank,Selangor,TAMAN SENTOSA KLANG,"No.36,Jalan Dato Shahbudin 30, Taman Sentosa, 41200 Klang, Selangor Darul Ehsan.",3.0094522,101.4708977,Branches,Hong Leong Bank
Local Bank,Selangor,SELAYANG,"No.39 & 41, Jalan SJ 17, Taman Selayang Jaya, 68100 Batu Caves, Selangor Darul Ehsan.",3.2378229,101.6505801,Branches,Hong Leong Bank
Local Bank,Selangor,TELUK PULAI,"No. 169, Jalan Teluk Pulai, 41100 Klang, Selangor Darul Ehsan",3.042068,101.4270949,Branches,Hong Leong Bank
Local Bank,Selangor,BANDAR BARU AMPANG,"No. 1G-3G, Jalan Wawasan 2/10, Bandar Baru Ampang, 68000 Ampang, Selangor Darul Ehsan.",3.1466385,101.7666338,Branches,Hong Leong Bank
Local Bank,Selangor,DAMANSARA UTAMA,"No 25-29G, Jalan SS 21/60, 47400 Damansara Utama, Petaling Jaya, Selangor Darul Ehsan",3.132859,101.6231535,Branches,Hong Leong Bank
Local Bank,Selangor,SRI GOMBAK,"No. G-16, 1-16 & 2-16 & G-17, 1-17 & 2-17, Jalan Prima SG1, Taman Prima Sri Gombak, 68100 Batu Caves, Selangor Darul Ehsan.",,,Branches,Hong Leong Bank
Local Bank,Selangor,"TAMAN SRI TANMING, CHERAS","No. 1&3, Jalan Seri Taming 1F, Taman Seri Taming, Batu 9, 43200 Cheras, Selangor Darul Ehsan",3.0546329,101.7506278,Branches,Hong Leong Bank
Local Bank,Selangor,"TAMAN PUTRA, AMPANG","No. 7 & 9, Jalan Bunga Tanjong 6A, Taman Putra, 68000 Ampang, Selangor Darul Ehsan",3.1211311,101.7611529,Branches,Hong Leong Bank
Local Bank,Selangor,PETALING JAYA 14,"No 22 & 24 Jalan 14/14, 46100 Petaling Jaya, Selangor",3.1102667,101.636285,Branches,Hong Leong Bank
Local Bank,Selangor,BATU CAVES,"Wisma Keringat 2, No. 17, Lorong Batu Caves 2, 68100 Batu Caves, Selangor Darul Ehsan.",3.2345721,101.6733789,Branches,Hong Leong Bank
Local Bank,Selangor,PJ CITY,"Ground Floor, Tower A PJ City Development 15A, Jalan 219, Section 51A, 46100 Petaling Jaya, Selangor Darul Ehsan",3.089643,101.6283633,Branches,Hong Leong Bank
Local Bank,Selangor,PUCHONG PRIMA,"No. E-01-07 & E-01-08, Jalan Puchong Prima 5/3, Puchong Prima, 47100 Puchong, Selangor Darul Ehsan",2.9999907,101.5949614,Branches,Hong Leong Bank
Local Bank,Selangor,SUNGAI BULOH NEW VILLAGE,"No. 30, Jalan Public, Sungai Buloh New Village, 47000 Sungai Buloh, Selangor Darul Ehsan.",3.1980676,101.5506702,Branches,Hong Leong Bank
Local Bank,Selangor,"BUKIT RAHMAN PUTRA, SUNGAI BULOH","No. 64, Jalan BRP 1/2, Bukit Rahman Putra, 47000 Sungai Buloh, Selangor Darul Ehsan.",3.2114667,101.5620263,Branches,Hong Leong Bank
Local Bank,Selangor,"JALAN BESAR, SERI KEMBANGAN","No. 5 & 7 Jalan Besar Susur 1, 43300 Seri Kembangan, Selangor Darul Ehsan",3.0210384,101.6960314,Branches,Hong Leong Bank
Local Bank,Selangor,"SEKSYEN 3, BANDAR SEMENYIH","No. 7 & 9, Jalan Pasar Baru 2, Seksyen 3, Bandar Semenyih, 43500 Semenyih, Selangor Darul Ehsan",2.9479399,101.8465164,Branches,Hong Leong Bank
Local Bank,Selangor,BANDAR PUTERI PUCHONG,"No. 2, Jalan Puteri 2/4, Bandar Puteri, 47100 Puchong, Selangor Darul Ehsan.",3.021825,101.6151158,Branches,Hong Leong Bank
Local Bank,Selangor,BANDAR MAHKOTA CHERAS,"No. 1, Jalan Temenggung 21/9, Bandar Mahkota Cheras, 43200 Cheras, Selangor Darul Ehsan.",3.0539823,101.7866379,Branches,Hong Leong Bank
Local Bank,Selangor,TAMAN INDUSTRI SUNGAI BULOH,"51 & 53, Jalan TSB 10A, Taman Industri Sungai Buloh, 47000 Sungai Buloh, Selangor Darul Ehsan.",3.1667221,101.5697378,Branches,Hong Leong Bank
Local Bank,Selangor,"DATARAN SUNWAY, SELANGOR","No. 2, Jalan PJU 5/8, Dataran Sunway, Kota Damansara, 47810 Petaling Jaya, Selangor Darul Ehsan.",3.150128,101.592596,Branches,Hong Leong Bank
Local Bank,Selangor,PETALING JAYA,"No. 80 & 82, Jalan Othman (1/14), 46000 Petaling Jaya, Selangor Darul Ehsan",3.0866485,101.647012,Priority Banking Centre,Hong Leong Bank
Local Bank,Selangor,KLANG,"Wisma Meru, No. 1, Lintang Pekan Baru, Off Jalan Meru, 41050 Klang, Selangor Darul Ehsan",3.0647406,101.4520743,Priority Banking Centre,Hong Leong Bank
Local Bank,Selangor,BANDAR PUTERI PUCHONG,"No. 2, Jalan Puteri 2/4, Bandar Puteri, 47100 Puchong, Selangor Darul Ehsan.",3.021825,101.6151158,Priority Banking Centre,Hong Leong Bank
Local Bank,Selangor,"DATARAN SUNWAY, SELANGOR","No. 2, Jalan PJU 5/8, Dataran Sunway, Kota Damansara, 47810 Petaling Jaya, Selangor Darul Ehsan.",3.150128,101.592596,Priority Banking Centre,Hong Leong Bank
Local Bank,Selangor,"JALAN KAPAR, KLANG","26-32, Jalan Kapar, 41400 Klang, Selangor Darul Ehsan.",3.0510706,101.4481686,Priority Banking Centre,Hong Leong Bank
Local Bank,Selangor,Sunway Pyramid,"LG One & 1st Floor. No. 3, PJS 11/5, Bandar Sunway, 46150 Petaling Jaya.",3.0655269,101.6017492,ATM,Hong Leong Bank
Local Bank,Selangor,Shell Damansara,"SH Damansara Jaya, Zarahim Enterprise, No 1, Jalan SS23/8, Damansara Jaya, 47400 Petaling Jaya, Selangor",,,ATM,Hong Leong Bank
Local Bank,Selangor,Top Glove,"Top Glove new hostel at Zone 8, Lot 4956 Jalan Teratai/KU8, Kawasan Perindustrian Meru Timur, 41050 Klang,  Selangor.",,,ATM,Hong Leong Bank
Local Bank,Selangor,Star Avenue Lifestyle Mall,"No. 3, Jalan Zuhal U5/177, Bandar Pinggiran Subang, 40150 Shah Alam, Selangor",3.1583386,101.5524047,ATM,Hong Leong Bank
Local Bank,Selangor,Hong Leong Yamaha Motor Sdn Bhd,"Hong Leong Yamaha Motor Sdn Bhd, Lot 57, Persiaran Bukit Rahman Putra 3, Sungai Buloh, 47000, Sungai Buloh, Selangor Darul Ehsan",3.2295381,101.5603684,ATM,Hong Leong Bank
Local Bank,Selangor,Tropicana Golf & Country Resort,"Tropicana Golf & Country Resort, Jalan Kelab Tropicana, 47410 Petaling Jaya, Selangor Darul Ehsan",3.1298925,101.5841925,ATM,Hong Leong Bank
Local Bank,Selangor,MyNews Empire Damansara,"myNews, No. G09, Heritage Lane Empire Damansara, Jalan PJU 8/8A, Damansara Perdana, Selangor.",3.1666269,101.6097918,ATM,Hong Leong Bank
Local Bank,Selangor,MyNews Tropicana Avenue,Lot 23a Tropicana Avenue 1 Persiaran Tropicana 47410 Petaling Jaya SELANGOR,3.1303032,101.5942728,ATM,Hong Leong Bank
Local Bank,Selangor,MyNews Centrestage,"G-03, Ground Floor Pj Centrestage No.1, Jalan 13/1, Seksyen 13 46200 Petaling Jaya SELANGOR",3.1117289,101.6392304,ATM,Hong Leong Bank
Local Bank,Selangor,MyNews HQ,"3 Jalan Teknologi 3/1, Taman Sains Selangor 1, Seksyen 3, PJU 5, Kota Damansara 47810 Petaling Jaya SELANGOR",3.1618517,101.5723377,ATM,Hong Leong Bank
Local Bank,Selangor,PKT Logistics Group Hub Shah Alam,No. 1 The Ship Logistics Hub 40460 Shah Alam SELANGOR,2.9883034,101.5044873,ATM,Hong Leong Bank
Local Bank,Selangor,1 Utama Shopping,"GK5 GF,Bdr Utama City Ctr 1 Prsiaran Bandar Utama 47800 Bandar Utama SELANGOR",3.1449399,101.6164761,ATM,Hong Leong Bank
Local Bank,Selangor,Aman Suria Damansara,"J-G-23 & J-G-25, Block J
Jalan PJU 1/43, PJU1
Aman Suria Damansara
47301 Petaling Jaya
Selangor",3.1216936,101.5949192,Branches,Alliance Bank
Local Bank,Selangor,Balakong,"45 Jalan Sungai Besi Indah 1/21
Taman Sungai Besi Indah
43300 Seri Kembangan
Selangor",,,Branches,Alliance Bank
Local Bank,Selangor,Bandar Bukit Tinggi,"56 Lorong Batu Nilam 4B
Bandar Bukit Tinggi
41200 Klang
Selangor",3.0071634,101.4362348,Branches,Alliance Bank
Local Bank,Selangor,Bandar Puteri Puchong,"11 & 13 Jalan Puteri 2/1
Bandar Puteri Puchong
47100 Puchong
Selangor",3.0246043,101.6160298,Branches,Alliance Bank
Local Bank,Selangor,"CP Tower, Petaling Jaya","Unit 1-2, Right Wing
Level 1, CP Tower
11 Jalan 16/11
Off Jalan Damansara
46350 Petaling Jaya
Selangor",3.1271555,101.6443954,Branches,Alliance Bank
Local Bank,Selangor,Damansara Uptown,"Unit 102 & 103, Level 1
Uptown 2
2 Jalan SS21/37
Damansara Uptown
47400 Petaling Jaya
Selangor",3.1369201,101.6230775,Branches,Alliance Bank
Local Bank,Selangor,Kajang,"Lot 4 & 5, Jalan Jeloh 3
Off Jalan Bukit
43000 Kajang
Selangor",2.9912221,101.7567514,Branches,Alliance Bank
Local Bank,Selangor,Klang,"Ground Floor
1 Lorong Kasawari 4B
Taman Eng Ann
41150 Klang
Selangor",3.0579666,101.4598699,Branches,Alliance Bank
Local Bank,Selangor,Kota Damansara,"7-G & 9-G, Jalan PJU 5/20
Pusat Perdagangan Kota Damansara
PJU5 Kota Damansara
47810 Petaling Jaya
Selangor",3.1540694,101.5921935,Branches,Alliance Bank
Local Bank,Selangor,Pandan Indah,"Ground & Mezzanine Floor
11 & 13 Jalan Pandan Indah 4/34
Pandan Indah
55100 Kuala Lumpur",3.1310169,101.7539771,Branches,Alliance Bank
Local Bank,Selangor,Puchong Jaya,"11 Jalan Kenari 5
Bandar Puchong Jaya
47100 Puchong Jaya
Selangor",3.0475717,101.6216539,Branches,Alliance Bank
Local Bank,Selangor,Rawang,"71 Jalan Bandar Rawang 2
Bandar Baru Rawang
48000 Rawang
Selangor",3.324416,101.577969,Branches,Alliance Bank
Local Bank,Selangor,Seri Kembangan,"31-1 & 31-2 Jalan Serdang Perdana
2/1
Taman Serdang Perdana
43300 Seri Kembangan
Selangor",3.0314637,101.7085555,Branches,Alliance Bank
Local Bank,Selangor,Shah Alam,"Ground & 1st Floor
2 Jalan Murni 25/61
Taman Sri Muda
Seksyen 25
40400 Shah Alam
Selangor",3.0323525,101.5354257,Branches,Alliance Bank
Local Bank,Selangor,Sri Damansara,"1 Jalan Tembaga SD 5/2A
Bandar Sri Damansara
52100 Kuala Lumpur",3.20124,101.6198701,Branches,Alliance Bank
Local Bank,Selangor,"SS2, Petaling Jaya","Ground & 1st Floor
55 Jalan SS2/55
47300 Petaling Jaya
Selangor",3.20124,101.6198701,Branches,Alliance Bank
Local Bank,Selangor,Subang Jaya,"Wisma Projass
3 Jalan SS15/2A
47500 Subang Jaya
Selangor",3.081446,101.5868957,Branches,Alliance Bank
Local Bank,Selangor,Taman Putra,"43-45 Jalan Bunga Tanjung 6A
Taman Putra
68000 Ampang
Selangor",3.1210899,101.760915,Branches,Alliance Bank
Local Bank,Selangor,"USJ, Subang Jaya","Ground & 1st Floor
17, 19 & 21 Jalan USJ 9/5N
47620 UEP Subang Jaya
Selangor",3.046408,101.5841424,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Bangsar,"1 Jalan Telawi 5
Bangsar Baru
59100 Kuala Lumpur",3.1327439,101.671222,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Capital Square,"Ground Floor
Menara Multi-Purpose
Capital Square
8 Jalan Munshi Abdullah
50100 Kuala Lumpur",3.155257,101.6972083,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Desa ParkCit,"G-G-10, Block G, Plaza Arkadia
No. 3, Jalan Intisari Perdana
Desa ParkCity
52200, Kuala Lumpur",3.1855877,101.6327209,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Jalan Ipoh,"41 & 43 Jalan Ipoh
51200 Kuala Lumpur",3.1955909,101.6769664,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Kepong,"Ground Floor
52 Jalan Prima
Vista Magna
Metro Prima Kepong
52100 Kuala Lumpur",3.2131692,101.6421945,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Kuchai Entrepreneurs Park,"1 Jalan 1/116B
Kuchai Entrepreneurs Park
58200 Kuala Lumpur",,,Branches,Alliance Bank
Local Bank,Kuala Lumpur,MidValley,"15-G & 15-1, T
The Boulevard Offices
Mid Valley City
Lingkaran Syed Putra
59200 Kuala Lumpur",3.11925,101.6752532,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Mont' Kiara,"Unit A-0G-02, Block A
Plaza Mont'Kiara
2 Jalan Kiara, Mont'Kiara
50480 Kuala Lumpur",3.1656857,101.6497675,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Segambut,"Ground & 1st Floor
22 Wisma Sin Hoh Huat
Persiaran Segambut Tengah
51200 Kuala Lumpur",3.1867866,101.6779669,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Setapak,"D-1-2, D-2-2 & D-3-2
StarParc Point,
Taman Danau Ibu Kota
Jln Genting Klang, Setapak 53300
Kuala Lumpur",3.2042455,101.7202005,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Star Boulevard KLCC,"Unit SR3-G,
Ground Floor, Wisma Star,
No. 1, Jalan Yap Kwan Seng,
50450 Kuala Lumpur",3.1610411,101.711762,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Taman Connaught,"150-152 Jalan Cerdas
Taman Connaught
56000 Kuala Lumpur",3.0814584,101.7343304,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Taman Maluri,"254 & 254A Jalan Mahkota
Taman Maluri,
Cheras
55100 Kuala Lumpur",3.1281146,101.7329855,Branches,Alliance Bank
Local Bank,Kuala Lumpur,Taman Tun Dr Ismail,"6-3-0 & 6-3-1, Sinaran TTDI
Jalan Tun Mohd Fuad 3
Taman Tun Dr Ismail
60000 Kuala Lumpur",3.1412229,101.6283439,Branches,Alliance Bank
Foreigner Bank,Kuala Lumpur,Kuala Lumpur,"Menara Citibank, 165, Jalan Ampang, 50450 Kuala Lumpur",3.1594452,101.715583,Branches,City Bank
Foreigner Bank,Selangor,Puchong,"26, Jalan Puteri 1/1, Bandar Puteri, 47100 Puchong, Selangor",3.0253233,101.6170442,Branches,City Bank
Foreigner Bank,Selangor,Damansara Perdana,"Lot W106 & W107, Metropolitan Square, Centre Wing, Jalan PJU 8/1, Damansara Perdana,
47820 Petaling Jaya, Selangor",3.1661952,101.6095556,Branches,City Bank
Foreigner Bank,Selangor,Taipan USJ,"No. 10A, Jalan USJ 10/1H, Taipan Triangle,
47610 Subang Jaya Selangor",3.0477257,101.5864292,Branches,City Bank
Foreigner Bank,Selangor,"Bandar Tun Hussein Onn, Cheras","No 54, Jalan Suarasa 8/4, Bandar Tun Hussein Onn,
43200 Cheras, Selangor",3.047389,101.758791,Branches,City Bank
Foreigner Bank,Selangor,Johor Bahru Branch,"#01-01, Block C,
Komersil Southkey Mozek,
Persiaran Southkey 1,
Kota Southkey, 80150 Johor Bahru",1.4991633,103.7771681,Branches,City Bank
Foreigner Bank,Kuala Lumpur,Sri Petaling,"1, Jalan Radin Bagus 6,
Bandar Baru Sri Petaling,
57000 Kuala Lumpur",3.0708025,101.6928647,Branches,UOB
Foreigner Bank,Kuala Lumpur,Kuala Lumpur Main,"Ground Floor, UOB Plaza 1,
7 Jalan Raja Laut,
50350 Kuala Lumpur",3.154166,101.6958948,Branches,UOB
Foreigner Bank,Kuala Lumpur,Jalan Imbi,"197-199, Jalan Imbi,
55100 Kuala Lumpur",3.145983,101.7154568,Branches,UOB
Foreigner Bank,Kuala Lumpur,Bangsar,"Bangunan Bangsaria,
45E, Jalan Maarof,
Bangsar Baru,
59100 Kuala Lumpur",3.12814,101.6750321,Branches,UOB
Foreigner Bank,Kuala Lumpur,Jalan Ampang,"Level 1, Menara Citibank,
No 165, Jalan Ampang,
50450 Kuala Lumpur",3.1594452,101.715583,Branches,UOB
Foreigner Bank,Selangor,Ampang,"495 Jalan Lima,
Taman Ampang Utama,
Jalan Ampang,
68000 Ampang, Selangor",3.1567465,101.7509721,Branches,UOB
Foreigner Bank,Selangor,Cheras,"35 Jalan Desa Cahaya 11,
Taman Desa Bukit Cahaya,
56100 Cheras, Selangor",3.0449373,101.7412837,Branches,UOB
Foreigner Bank,Selangor,"6, Jalan Kenari 5,
Bandar Puchong Jaya,
47100, Puchong,
Selangor","Wisma UOB, 2108, Jalan Meru,
41050 Klang,
Selangor",3.061103,101.4527696,Branches,UOB
Foreigner Bank,Selangor,Kota Damansara,Jalan Tengah,,,Branches,UOB
Foreigner Bank,Selangor,"48, Jalan PJU 5/8,
Dataran Sunway,
Kota Damansara, 47810 Petaling Jaya,
Selangor","2-6, Jalan Tengah,
46200 Petaling Jaya,
Selangor",3.0994107,101.6444504,Branches,UOB
Foreigner Bank,Selangor,Ijok,"57 Jalan PPAJ 3/1 
Pusat Perdagangan Alam Jaya
42300, Bandar Puncak Alam
Selangor",3.2396142,101.4480426,Branches,UOB
Foreigner Bank,Selangor,USJ Taipan,"7 Jalan USJ 10/1 
USJ Taipan Triangle 
47620 UEP Subang Jaya 
Selangor",,,Branches,UOB
Foreigner Bank,Selangor,USJ Triangle,"No 9A Jalan USJ 10/1H,
Taipan Triangle,
47610 Subang Jaya,
Selangor",3.0483615,101.5851394,Branches,UOB
Foreigner Bank,Selangor,Bandar Tun Hussein Onn,"No 54 Jalan Suarasa 8/4,
Bandar Tun Hussein Onn,
43200 Cheras,
Selangor",3.047389,101.758791,Branches,UOB
Foreigner Bank,Selangor,Bandar Puteri Puchong,"No 26, Jalan Puteri 1/1,
Bandar Puteri,
47100 Puchong,
Selangor",3.0253233,101.6170442,Branches,UOB
Foreigner Bank,Selangor,HSBC Amanah Ampang Point,"18, 19 & 20, Lorong Memanda 5, Ampang Point, Ampang Point, Selangor Darul Ehsan, 68000, Ampang Point",3.157818,101.750962,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah Old Klang Road,"1-G & 1-1, Ground & First Floor, 3rd Mile Square, 151 Jalan Kelang Lama, Batu 3 1/2, Old Klang Road, Wilayah Persekutuan Kuala Lumpur, 58100, Kuala Lumpur",3.103846,101.67758,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Plaza Mont Kiara,"Plaza Mont Kiara No 2, Jalan Kiara, Mont Kiara, Plaza Mont Kiara, Wilayah Persekutuan Kuala Lumpur, 50480, Kuala Lumpur",3.165438,101.651907,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Bukit Bintang,"Menara Genesis No 33 Jalan Sultan Ismail, Bukit Bintang, Wilayah Persekutuan Kuala Lumpur, 50250, Kuala Lumpur",3.148292,101.710549,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah Wangsa Maju,"Nos.37, 37-1 & 39, Jalan Rampai Niaga 5, Medan Niaga Rampai, Wangsa Maju, Wilayah Persekutuan Kuala Lumpur, 53300, Kuala Lumpur",3.19921,101.72895,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah Bangsar,"No.66G, 66-1 & 68G, Jalan Telawi, Bangsar Baru, Bangsar, Wilayah Persekutuan Kuala Lumpur, 59100, Kuala Lumpur",3.13013,101.6706,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC KL Main,"Level 2, Menara IQ, Lingkaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur, Tun Razak Exchange, Wilayah Persekutuan Kuala Lumpur, 55188, Kuala Lumpur",3.140944,101.719123,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Puncak Sentul,"Unit No. AG 10 & AG 11 Ground Floor, Puncak Sentul, No. 8, Jalan Sentul Perdana, 51000 Kuala Lumpur, Sentul, Wilayah Persekutuan Kuala Lumpur, 51000, Kuala Lumpur",3.2029,101.687119,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah Bangsar South,"Unit G-03, Ground Floor, The Sphere, No. 1, Avenue 1, Bangsar South City, No. 8, Jalan Kerinchi, 59200 Kuala Lumpur, Bangsar South, Wilayah Persekutuan Kuala Lumpur, 59200, Kuala Lumpur",3.112499,101.628398,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah KL City Centre,"Units G-12 & M-16, Ground & Mezzanine Floors, Wisma UOA II, No 21 Jalan Pinang, Kuala Lumpur City Centre, Wilayah Persekutuan Kuala Lumpur, 50450, Kuala Lumpur City Centre",3.152572,101.712281,Branches,HSBC
Foreigner Bank,Kuala Lumpur,Kuala Lumpur Main,"Ground Floor
Menara OCBC
18 Jalan Tun Perak
50050 Kuala Lumpur",3.15019,101.696116,Branches,OCBC
Foreigner Bank,Kuala Lumpur,Bukit Damansara,"19 Jalan Setiapuspa
Bukit Damansara
50490 Kuala Lumpur",3.1519,101.66983,Branches,OCBC
Foreigner Bank,Kuala Lumpur,Petaling Jaya,"89, 91 & 93 Jalan SS 21/60
Damansara Utama
47400 Petaling Jaya",3.1182,101.61152,Branches,OCBC
Foreigner Bank,Kuala Lumpur,Cheras,"No. 1, 3, 5 & 7
Jalan Damai Niaga 1
Alam Damai Cheras
56000 Kuala Lumpur",3.075133,101.736624,Branches,OCBC
Foreigner Bank,Selangor,Al-Amin Kota Damansara,"1 Jalan PJU 5/20
Pusat Perdagangan Kota Damansara (THE STRAND)
Kota Damansara PJU 5
47810 Petaling Jaya,
Selangor",3.154121,101.592025,Branches,OCBC
Foreigner Bank,Kuala Lumpur,Kepong,"60 Vista Magna
Jalan Prima
Metro Prima Kepong
52100 Kuala Lumpur",3.20559,101.62148,Branches,OCBC
Foreigner Bank,Selangor,Puchong,"GF-2 & 3, 1F-1 & 2, Tower 2
Puchong Financial Corporate Centre (PFCC)
Jalan Puteri 1/2 Bandar Puteri
47100 Puchong
Selangor Darul Ehsan",3.025803,101.615443,Branches,OCBC
Foreigner Bank,Selangor,Subang Jaya,"1A-A – 4A-A
Jalan USJ 10/1A
Pusat Perniagaan USJ 10
47610 UEP Subang Jaya
Selangor Darul Ehsan",3.048586,101.58592,Branches,OCBC
Foreigner Bank,,Kajang,"4 & 5 Jalan Raja Haroun
43000 Kajang
Selangor Darul Ehsan",2.99773,101.78636,Branches,OCBC
Foreigner Bank,Selangor,Al-Amin Kota Kemuning,"27, Jalan Anggerik Vanilla BF 31/BF,
Business Park 3,
Kota Kemuning,
40460 Shah Alam",3.00429,101.535,Branches,OCBC
Foreigner Bank,Selangor,Klang,"19 Jalan Stesen
41000 Klang
Selangor Darul Ehsan",3.03185,101.44814,Branches,OCBC
Foreigner Bank,Selangor,Al-Amin Bandar Botanic,"No. 117, Jalan Mahogani 5/KS 7,
Bandar Botanic,
41200 Klang
Selangor",2.992908,101.447052,Branches,OCBC
Foreigner Bank,,Seremban,"63 - 65 Jalan Dato Bandar Tunggal
70000 Seremban
Negeri Sembilan Darul Khusus",2.72274,101.95121,Branches,OCBC
Foreigner Bank,,Melaka,"No. 2F-2F-4
Jalan KLJ4
Taman Kota Laksamana Jaya
75200 Melaka",2.19748,102.23304,Branches,OCBC
Foreigner Bank,,Teluk Intan,"1054 Jalan Mahkota
36000 Teluk Intan
Perak Darul Ridzuan",4.026494,101.021386,Branches,OCBC
Foreigner Bank,,Segamat,"109C-109E Jalan Genuang
85000 Segamat
Johor Darul Takzim",2.51052,102.83986,Branches,OCBC
Foreigner Bank,,Muar,"26 Jalan Maharani
84000 Muar
Johor Darul Takzim",2.03927,102.56909,Branches,OCBC
Foreigner Bank,,Ipoh Main,"2 Jalan Dato Maharaja Lela
30000 Ipoh
Perak Darul Ridzuan",4.59687,101.076745,Branches,OCBC
Foreigner Bank,,Kuantan,"40 Jalan Teluk Sisek
25000 Kuantan
Pahang Darul Makmur",3.80789,103.28008,Branches,OCBC
Foreigner Bank,,Batu Pahat,"108-2 Jalan Rahmat
83000 Batu Pahat
Johor Darul Takzim",1.84358,102.94706,Branches,OCBC
Foreigner Bank,,Taiping,"24-30 Jalan Berek
34000 Taiping
Perak Darul Ridzuan",4.8541,100.73757,Branches,OCBC
Foreigner Bank,,Kluang,"8A Jalan Dato' Haji Hassan
86000 Kluang
Johor Darul Takzim",2.02879,103.31538,Branches,OCBC
Foreigner Bank,,Kulai,"No. 202, 203 and 204,
Jalan Kenanga 29/2,
Indahpura,
81000 Kulai,
Johor Darul Takzim",1.641465,103.619738,Branches,OCBC
Foreigner Bank,,Al-Amin Skudai,"No. 143 & 145,
Jalan Sutera Tanjung 8/2
Taman Sutera Utama
81300 Skudai
Johor",1.53789,103.66087,Branches,OCBC
Foreigner Bank,,Bukit Mertajam,"No. 47, 49, 51, 53
Jalan Perniagaan Gemilang 1
Pusat Perniagaan Gemilang
14000 Bukit Mertajam
Pulau Pinang",5.351399,100.442551,Branches,OCBC
